u-g,ecc,petroR50_u,class
1.037169098854065,0.521060585975647,1.2959357500076294,merger
1.4757267236709597,0.7111563086509705,4.338335990905762,spiral
0.6524326205253601,0.6166975498199463,8.222014427185059,merger
1.5517486333847046,0.5515084266662598,8.398695945739746,spiral
0.6736984848976135,0.5741543173789978,10.654852867126465,merger
1.9686810970306396,0.886789858341217,10.453238487243652,elliptical
1.8737401962280271,0.932549774646759,7.341094017028809,elliptical
1.8107744455337524,0.8274328112602234,-0.10719004273414612,merger
2.1284244060516357,0.910194993019104,6.263861656188965,merger
2.089289426803589,0.8382472991943359,6.985724449157715,elliptical
1.8886200189590456,0.920741319656372,5.081294059753418,elliptical
1.3813176155090332,0.8435055017471313,6.06967830657959,spiral
1.4205408096313477,0.6787154078483582,5.845046043395996,spiral
1.0814050436019895,0.6667017936706543,4.333926200866699,merger
1.3675507307052612,0.8877031803131104,8.126143455505371,spiral
1.9236286878585815,0.8500818610191345,2.710818290710449,merger
1.4806561470031738,0.7793346643447876,6.49252986907959,spiral
1.2349069118499756,0.8455750346183777,9.237372398376465,spiral
1.6178752183914185,0.5492302775382996,4.835745811462402,spiral
1.5327916145324707,0.686081051826477,7.897017478942871,spiral
1.3121740818023682,0.6094896197319031,2.952975273132324,merger
1.8518389463424685,0.5987023115158081,-3.891911506652832,elliptical
2.0425195693969727,0.7515999674797058,4.468817710876465,elliptical
1.269160270690918,0.6525275707244873,6.503294944763184,merger
1.7573601007461548,0.7302283644676208,1.8927680253982544,spiral
2.021484613418579,0.8270750641822815,5.302260398864746,elliptical
2.9328601360321045,0.5334526896476746,-40.419776916503906,elliptical
1.470697045326233,0.8173050880432129,-0.6104363799095154,merger
1.8601479530334473,0.8384698033332825,-1.3779343366622925,merger
1.6251375675201416,0.528582751750946,7.311179161071777,spiral
1.6450660228729248,0.21460433304309845,1.2547484636306765,merger
2.9887571334838867,0.2967816889286041,-46.212989807128906,spiral
1.9433530569076536,0.8172613978385925,12.05008602142334,elliptical
1.387607455253601,0.8256605267524719,7.785292625427246,merger
1.4984842538833618,0.7868536710739136,5.925299644470215,spiral
1.3097665309906006,0.815321683883667,4.693831443786621,merger
2.1619858741760254,0.7297898530960083,-0.5344361662864685,elliptical
1.2687019109725952,0.7489965558052063,4.029128074645996,spiral
1.0901952981948853,0.7465314269065857,7.58798885345459,merger
1.487410306930542,0.7214879393577576,5.528655052185059,spiral
1.677111029624939,0.8210662007331848,5.015643119812012,spiral
1.5112425088882446,0.7735564708709717,8.501967430114746,spiral
1.4623041152954102,0.5348694324493408,2.648402214050293,spiral
1.922484278678894,0.7442547678947449,6.734724998474121,elliptical
1.2669531106948853,0.7521792650222778,5.999503135681152,spiral
2.0736420154571533,0.7277738451957703,10.262221336364746,merger
1.935276746749878,0.9193317890167236,6.783347129821777,elliptical
1.519370436668396,0.9047393202781676,7.939467430114746,spiral
2.0060181617736816,0.8707975149154663,5.238699913024902,elliptical
1.0629359483718872,0.8009334802627563,6.17032527923584,merger
1.461425542831421,0.3890918791294098,3.685084342956543,merger
1.6261471509933472,0.8507950901985168,13.706427574157717,spiral
1.3937159776687622,0.7606699466705322,6.776061058044434,merger
0.6077027916908264,0.4247424006462097,0.4594374597072602,spiral
1.894774317741394,0.887017011642456,3.508784294128418,elliptical
0.7329105138778687,0.5562687516212463,6.409697532653809,merger
1.9563790559768677,0.8710740804672241,9.84701442718506,elliptical
5.332597732543945,0.46550583839416504,-135.18093872070312,spiral
1.8124516010284424,0.3786610662937164,3.86301326751709,merger
1.9286105632781985,0.8878450989723206,10.002348899841309,elliptical
1.0239346027374268,0.837067186832428,11.494460105895996,merger
1.138289451599121,0.5320329666137695,3.981200218200683,merger
1.473859786987305,0.7820755839347839,10.053641319274902,spiral
1.0630464553833008,0.8524298667907715,12.111617088317873,merger
1.8967214822769165,0.9113564491271972,8.02616024017334,elliptical
1.3045991659164429,0.7716413140296936,5.176569938659668,spiral
1.9370487928390503,0.8890343308448792,8.512747764587402,elliptical
2.1259891986846924,0.8293439745903015,6.029318809509277,elliptical
1.9201464653015137,0.7029384970664978,6.193488121032715,elliptical
2.005808115005493,0.7410241961479187,4.973746299743652,spiral
1.838365077972412,0.27556777000427246,4.884211540222168,spiral
1.4893460273742676,0.47576090693473816,7.932066917419434,spiral
1.4809015989303589,0.8924738764762878,5.324278831481934,spiral
1.4160189628601074,0.6287345290184021,3.9919004440307617,merger
1.7489893436431885,0.3671358823776245,6.017775535583496,merger
1.0249906778335571,0.48408761620521545,6.869856834411621,spiral
2.2343099117279053,0.43944501876831055,7.005705833435059,merger
1.9775694608688352,0.9335286021232604,11.462828636169434,elliptical
2.090902805328369,0.925584614276886,3.522444725036621,merger
1.5431246757507324,0.8187887072563171,0.5209303498268127,merger
2.1740901470184326,0.8863990902900696,15.330107688903809,merger
0.9212568402290344,0.4699912667274475,3.0536298751831055,merger
1.917362093925476,0.8387033343315125,7.905303001403809,elliptical
1.6925063133239746,0.632871687412262,4.175307273864746,spiral
1.1880487203598022,0.31997108459472656,-0.37744608521461487,spiral
1.264413356781006,0.5513283610343933,1.4035674333572388,merger
1.2017401456832886,0.8026882410049438,-1.4972695112228394,spiral
1.9606133699417112,0.9458035230636596,12.025465965270996,elliptical
1.902316093444824,0.858267068862915,7.702788352966309,elliptical
0.6254184246063232,0.3183104991912842,5.401991844177246,merger
0.8060518503189087,0.5809466242790222,2.465304374694824,merger
2.205644130706787,0.903246521949768,6.776564598083496,merger
1.3152717351913452,0.8492512702941895,8.145895957946777,spiral
1.834902286529541,0.5285966992378235,6.783820152282715,merger
1.2928767204284668,0.8783555030822754,9.22025203704834,spiral
1.822997450828552,0.4921642541885376,6.208647727966309,merger
0.945399045944214,0.5889018177986145,6.977896690368652,spiral
1.0677058696746826,0.8121753931045532,7.467787742614746,merger
1.3332425355911257,0.7646042704582214,4.451136589050293,merger
1.944548487663269,0.9530972838401794,-1.487641215324402,elliptical
1.3344459533691406,0.8249608278274536,8.803420066833496,spiral
1.8307727575302124,0.6214654445648193,1.511099934577942,elliptical
1.1507279872894287,0.47800472378730774,4.850966453552246,spiral
1.971595287322998,0.6106024384498596,0.660830557346344,elliptical
1.841655135154724,0.5072956681251526,2.5950727462768555,merger
1.8356138467788696,0.8325467705726624,10.393393516540527,spiral
1.9860706329345703,0.9410927295684814,14.452628135681152,elliptical
0.9867345094680786,0.32965242862701416,4.2654523849487305,merger
1.3755329847335815,0.7232791781425476,1.6653319597244265,spiral
1.602086067199707,0.4657270312309265,8.282172203063965,spiral
1.0759371519088743,0.8244781494140625,9.88187313079834,merger
1.2982547283172607,0.4131457805633545,3.425276756286621,merger
1.2568669319152832,0.8331500291824341,4.762141227722168,merger
2.002380132675171,0.6804311275482178,8.46488094329834,merger
1.9048126935958865,0.8668588995933533,11.373526573181152,elliptical
1.2207252979278564,0.8367295861244202,6.875998497009277,merger
1.9611464738845823,0.7766453623771667,5.75925350189209,elliptical
1.674190640449524,0.5846598148345947,6.654891014099121,spiral
0.6250206828117371,0.7678819894790649,5.2212934494018555,merger
1.9362585544586184,0.8574519157409668,5.342925071716309,merger
1.842685341835022,0.9278780817985536,7.916625022888184,elliptical
0.6018790602684021,0.3503129184246063,6.304472923278809,merger
0.6782037019729614,0.4695404469966888,2.467471122741699,merger
1.885342717170715,0.7681566476821899,10.08506679534912,elliptical
1.3174192905426023,0.7526221871376038,6.092436790466309,spiral
1.9380491971969604,0.8418465852737427,9.446433067321776,elliptical
1.859489917755127,0.8858608603477478,7.078841209411621,elliptical
2.031698703765869,0.975972294807434,15.915205955505373,elliptical
1.9184690713882449,0.9240645170211792,7.097884178161621,elliptical
2.1834356784820557,0.30826735496520996,7.308173179626465,merger
1.800228476524353,0.6600586175918579,6.313834190368652,merger
1.6306244134902954,0.6912787556648254,5.638541221618652,spiral
1.5427610874176023,0.5499200224876404,2.721613883972168,spiral
1.6717190742492676,0.8274105787277222,12.830687522888184,spiral
1.985934138298035,0.7000057697296143,7.282927513122559,elliptical
2.0726821422576904,0.8100510835647583,7.701384544372559,elliptical
1.4403347969055176,0.8747090101242065,2.4068403244018555,spiral
1.4883214235305786,0.30411645770072937,-3.963566780090332,merger
1.8946882486343384,0.6959582567214966,8.655585289001465,elliptical
1.9070075750350952,0.8867953419685364,9.363539695739746,elliptical
1.417065978050232,0.3921870291233063,0.2147742211818695,merger
2.1158180236816406,0.8894151449203491,6.095793724060059,merger
1.4113686084747314,0.6168070435523987,5.078753471374512,merger
2.036851406097412,0.7240089774131775,6.941222190856934,spiral
2.039747953414917,0.7185653448104858,5.335326194763184,elliptical
1.8814793825149536,0.6198956966400146,5.188075065612793,elliptical
2.00234055519104,0.6759423017501831,8.624716758728027,merger
1.9030346870422363,0.8276671767234802,5.558890342712402,elliptical
1.6118943691253662,0.8010627031326294,7.604781150817871,spiral
3.2657830715179443,0.2829805016517639,-30.417924880981445,merger
0.9107705950737,0.7240670323371887,4.807631492614746,merger
0.8612285852432251,0.4024266302585602,5.364958763122559,merger
1.9121434688568115,0.8798787593841553,14.277892112731934,elliptical
1.59194016456604,0.6613653302192688,7.927695274353027,merger
1.690342903137207,0.47603639960289,5.570372581481934,merger
2.1926841735839844,0.936501920223236,13.862059593200684,merger
1.56787109375,0.8383215665817261,8.861632347106934,spiral
1.945056438446045,0.7453390955924988,7.32132625579834,elliptical
2.1793951988220215,0.9133633375167848,6.069342613220215,merger
0.7246503233909607,0.4431232213973999,7.821166038513184,merger
3.300132751464844,0.688956618309021,-6.3720598220825195,merger
1.9467517137527464,0.9115144610404968,8.211638450622559,elliptical
1.118233561515808,0.42332789301872253,-0.1648644506931305,merger
1.9271831512451172,0.7046056389808655,7.753317832946777,elliptical
1.44523823261261,0.9159284234046936,6.259169578552246,spiral
1.6486893892288208,0.8683918714523315,6.468436241149902,spiral
1.8779486417770384,0.6823850274085999,3.758212089538574,spiral
1.2460190057754517,0.4747520387172699,2.454836845397949,merger
1.483394742012024,0.6374337673187256,3.6033544540405273,spiral
1.2583893537521362,0.6684131622314453,4.482268333435059,merger
1.9765033721923828,0.33467718958854675,12.076659202575684,merger
1.85856032371521,0.4722167253494262,3.498847007751465,spiral
1.938517451286316,0.91752290725708,6.639975547790527,elliptical
1.0958298444747925,0.8394070267677307,5.795165061950684,merger
1.8527854681015017,0.7814515233039856,6.939208030700684,elliptical
1.2582085132598877,0.25289779901504517,2.585268974304199,merger
1.4379644393920898,0.7381883859634399,5.823691368103027,spiral
1.7228070497512815,0.4159068167209625,6.041731834411621,spiral
2.0025858879089355,0.9466063380241394,10.132201194763184,elliptical
1.9405364990234375,0.8584287166595459,10.364882469177246,elliptical
1.7539734840393066,0.5319381356239319,7.50424861907959,merger
1.2415015697479248,0.8234303593635559,7.542563438415527,spiral
1.7781109809875488,0.35101038217544556,7.676619529724121,spiral
1.754776120185852,0.7749173641204834,5.468070030212402,spiral
1.7814407348632812,0.6097667813301086,12.060088157653809,spiral
1.3642224073410034,0.8308696746826172,5.448012351989746,spiral
1.701033115386963,0.8164381384849548,10.04404354095459,spiral
2.073359727859497,0.8653521537780762,3.407473564147949,elliptical
0.658306896686554,0.8893207907676697,19.42295837402344,merger
1.9373549222946167,0.8930037021636963,8.894339561462402,elliptical
1.2213261127471924,0.8001577258110046,9.044798851013184,spiral
1.8747071027755735,0.6400758624076843,5.125784873962402,elliptical
1.6831070184707642,0.8978629112243652,2.9114065170288086,spiral
1.0759767293930054,0.5308291912078857,5.839301109313965,spiral
2.030123710632324,0.6297057271003723,1.5887175798416138,elliptical
1.0758366584777832,0.6440452337265015,2.0670385360717773,merger
1.8717515468597412,0.913998544216156,10.174986839294434,elliptical
1.033917784690857,0.517441987991333,0.6338987946510315,merger
2.0860018730163574,0.8508087396621704,4.943434715270996,elliptical
1.9572689533233645,0.7095950841903687,9.20871639251709,elliptical
1.5718194246292114,0.884718656539917,11.124197959899902,spiral
1.3083019256591797,0.8124848008155823,6.424056053161621,spiral
1.0362792015075684,0.5424267053604126,7.182600975036621,merger
1.8881938457489016,0.6681885719299316,6.36826229095459,merger
0.789120078086853,0.4530496597290039,8.652541160583496,merger
1.6050364971160889,0.26388201117515564,1.0127593278884888,spiral
2.1616458892822266,0.7137255072593689,-2.203343391418457,elliptical
1.2777631282806396,0.18809808790683744,-0.5986108183860779,spiral
1.1327979564666748,0.7817610502243042,2.211653709411621,merger
1.872959852218628,0.7908673882484436,4.341750144958496,merger
1.0800731182098389,0.6882478594779968,6.68295955657959,merger
1.5121033191680908,0.33300521969795227,1.40687096118927,merger
1.0510990619659424,0.675015926361084,6.054594993591309,merger
2.2250561714172363,0.9478080868721008,6.636214256286621,merger
1.5018813610076904,0.6738858819007874,6.293768882751465,spiral
1.9679604768753052,0.8873106837272644,4.374838829040527,elliptical
2.0169942378997803,0.6933878660202026,0.5092421174049377,elliptical
2.17301344871521,1.0329463481903076,-3.740159034729004,elliptical
2.018018960952759,0.9266307950019836,2.0182714462280273,elliptical
1.419856071472168,0.8241132497787476,5.958525657653809,merger
0.9253149032592772,0.5654134154319763,8.074835777282715,merger
0.7395266890525818,0.7667959332466125,3.934149742126465,merger
1.5522297620773315,0.5258005857467651,4.241030693054199,spiral
1.9427679777145384,0.9216148853302002,7.836935997009277,elliptical
1.725383996963501,0.3890640139579773,11.792357444763184,spiral
1.2719308137893677,0.4962601959705353,0.6798544526100159,merger
1.9551585912704468,0.8972405195236206,6.560729026794434,elliptical
2.630000352859497,0.3966147303581238,-3.1610727310180664,merger
1.1918416023254397,0.5964995622634888,0.3195830285549164,merger
1.90622079372406,0.9322152733802797,9.42320156097412,elliptical
1.2783260345458984,0.8805487155914307,9.987860679626465,spiral
2.1329431533813477,0.8280933499336243,9.263136863708496,elliptical
1.1455893516540527,0.5823370218276978,4.552077293395996,merger
1.8516401052474976,0.6033310294151306,13.166747093200684,spiral
2.103428602218628,0.7929093837738037,13.161055564880373,merger
0.9811798930168152,0.4247966706752777,5.414313316345215,spiral
1.7108290195465088,0.8427038192749023,10.271674156188965,spiral
1.8856947422027588,0.9137219190597534,6.100050926208496,elliptical
1.9229412078857424,0.8912476897239685,7.95645809173584,elliptical
1.0237329006195068,0.679753839969635,7.194479942321777,merger
1.9326144456863403,0.7725775837898254,-1.189118266105652,elliptical
1.5982028245925903,0.42276281118392944,1.9553672075271609,merger
2.0432796478271484,0.8879948854446411,6.469244956970215,merger
2.1853504180908203,0.7945526242256165,-4.081894874572754,elliptical
1.302657127380371,0.907875657081604,2.420687675476074,spiral
2.3014063835144043,0.9642914533615112,8.180792808532715,merger
0.9040783643722534,0.5858432650566101,4.512717247009277,merger
0.8449922204017639,0.8336678147315979,13.631957054138184,merger
1.9403977394104004,0.9157457947731018,5.727728843688965,elliptical
1.9136449098587036,0.9114054441452026,8.342238426208496,elliptical
0.5070152878761292,0.4483618140220642,7.084761619567871,spiral
1.89873206615448,0.8231989741325378,8.009390830993652,elliptical
1.8584479093551636,0.943773865699768,4.094470024108887,elliptical
1.3932394981384275,0.7992032766342163,9.426840782165527,spiral
1.3300738334655762,0.31558355689048767,3.939326286315918,merger
1.286306381225586,0.2424326390028,2.537421226501465,merger
1.9832947254180908,0.8611209988594055,1.763945698738098,merger
1.0867427587509155,0.5894051194190979,1.3419448137283323,spiral
1.1963996887207031,0.8171826004981995,4.964465141296387,merger
1.6297727823257446,0.6691123843193054,8.835387229919434,spiral
1.884790062904358,0.6763505339622498,5.791632652282715,spiral
2.122375965118408,0.8426935076713562,9.45029354095459,elliptical
-0.12248199433088304,0.17283840477466583,-2.892991065979004,spiral
1.0815753936767578,0.7019661664962769,3.41342830657959,merger
1.4237011671066284,0.8291966915130615,8.068045616149902,merger
0.7633620500564575,0.416511595249176,9.950934410095217,spiral
0.9292095899581908,0.6938787698745728,4.139239311218262,merger
1.3242731094360352,0.8172575235366821,9.302985191345217,spiral
2.1579174995422363,0.7727866172790527,1.706206440925598,elliptical
1.063244104385376,0.8358933925628662,10.187697410583496,merger
0.8687730431556702,0.6796478033065796,5.023364067077637,merger
